Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,Start.date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15,Unnamed: 251
0,32D,30B,B ,10/10/08,321015.0,40.0,321208.0,30.0,321213.0,30.0,0.0,0.0,0.0,0.0,730108.0,40.0,730399.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,592977.0,DELEGATED_RESEARCHER,1970.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,13527.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,3.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,22/09/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,25.0,730211.0,25.0,670402.0,50.0,0.0,0.0,0.0,0.0,40947.0,CHIEF_INVESTIGATOR,1965.0,Australia,English,2653.0,25.0,Yes ,>5 to 10,0.0,6.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,173A,30B,A ,23/10/06,270103.0,30.0,270105.0,30.0,270106.0,30.0,270201.0,10.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107667.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2778.0,25.0,,>=0 to 5,1.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29A,10B,B ,1/01/08,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86672.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2713.0,25.0,Yes ,>=0 to 5,5.0,4.0,4.0,1.0,1.0,0.0,72037.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2713.0,25.0,Yes ,>5 to 10,4.0,9.0,0.0,0.0,0.0,0.0,78817.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2713.0,25.0,Yes ,more than 15,4.0,8.0,10.0,17.0,11.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2B,10A,,16/08/06,270402.0,50.0,300601.0,30.0,300604.0,20.0,0.0,0.0,0.0,0.0,620301.0,50.0,770703.0,30.0,770707.0,20.0,0.0,0.0,0.0,0.0,111192.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,Other,1098.0,1.0,Yes ,>=0 to 5,0.0,3.0,3.0,18.0,8.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,40D,30B,A ,19/11/05,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,2.0,7.0,0.0,8.0,4.0,0.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13A,10A,A ,17/10/06,,,,,,,,,,,,,,,,,,,,,79742.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,3028.0,31.0,,Less than 0,0.0,2.0,0.0,12.0,14.0,4.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,172D,30B,B ,26/09/06,321029.0,60.0,321006.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730113.0,40.0,730109.0,10.0,0.0,0.0,0.0,0.0,28832.0,CHIEF_INVESTIGATOR,1950.0,,,2728.0,25.0,,Less than 0,0.0,0.0,1.0,2.0,1.0,0.0,143357.0,CHIEF_INVESTIGATOR,1965.0,Asia Pacific,,2728.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,85862.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2728.0,25.0,,>=0 to 5,5.0,1.0,0.0,3.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90B,30D,C ,1/09/08,321004.0,40.0,320305.0,30.0,321003.0,30.0,0.0,0.0,0.0,0.0,730105.0,50.0,730106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,5.0,9.0,19.0,34.0,9.0,10.0,44252.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2813.0,25.0,Yes ,>5 to 10,4.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,22/09/07,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,80.0,730104.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,105342.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2678.0,25.0,Yes ,>=0 to 5,4.0,6.0,4.0,4.0,9.0,3.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2B,10A,,10/07/06,360202.0,60.0,360101.0,30.0,370102.0,10.0,0.0,0.0,0.0,0.0,750605.0,50.0,750604.0,40.0,759999.0,10.0,0.0,0.0,0.0,0.0,63772.0,CHIEF_INVESTIGATOR,1960.0,Australia,,828.0,7.0,Yes ,>5 to 10,0.0,0.0,8.0,2.0,1.0,6.0,89787.0,CHIEF_INVESTIGATOR,1970.0,Australia,,828.0,7.0,,Less than 0,1.0,0.0,0.0,0.0,0.0,0.0,14187.0,CHIEF_INVESTIGATOR,1955.0,Australia,,498.0,7.0,Yes ,more than 15,1.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,17/09/07,321026.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,20.0,780105.0,20.0,670402.0,20.0,670403.0,20.0,730201.0,20.0,124692.0,CHIEF_INVESTIGATOR,1975.0,Western Europe,,3268.0,31.0,,,0.0,4.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,12/05/08,340204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730308.0,35.0,730307.0,35.0,730299.0,30.0,0.0,0.0,0.0,0.0,146697.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,1678.0,13.0,Yes ,>=0 to 5,3.0,2.0,7.0,7.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21A,50A,A ,19/09/06,310202.0,35.0,280111.0,35.0,310101.0,30.0,0.0,0.0,0.0,0.0,680403.0,50.0,720403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,500332.0,CHIEF_INVESTIGATOR,1970.0,Asia Pacific,,3508.0,4.0,Yes ,>=0 to 5,0.0,5.0,0.0,0.0,2.0,0.0,107987.0,CHIEF_INVESTIGATOR,1960.0,Australia,English,3508.0,4.0,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,149A,30B,B ,24/05/06,370299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730306.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68857.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,2298.0,46.0,Yes ,more than 15,1.0,0.0,0.0,4.0,4.0,7.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,136D,30B,,19/11/05,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,1.0,0.0,10.0,19.0,7.0,6.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4D,10A,,19/11/05,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720017.0,CHIEF_INVESTIGATOR,1960.0,,,2653.0,25.0,,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,734322.0,CHIEF_INVESTIGATOR,1965.0,,,2603.0,25.0,,Less than 0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,148D,30B,A ,19/11/05,270104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66887.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2813.0,25.0,,Less than 0,0.0,2.0,0.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4D,10A,G ,7/10/08,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,40.0,730217.0,30.0,730306.0,30.0,0.0,0.0,0.0,0.0,18377.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2923.0,25.0,Yes ,>5 to 10,3.0,4.0,5.0,1.0,9.0,2.0,54322.0,CHIEF_INVESTIGATOR,1960.0,Eastern Europe,,2923.0,25.0,,Less than 0,1.0,4.0,0.0,0.0,0.0,0.0,75822.0,CHIEF_INVESTIGATOR,1970.0,,,,,,,0.0,0.0,7.0,3.0,12.0,3.0,9217.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2533.0,25.0,Yes ,more than 15,0.0,0.0,4.0,6.0,19.0,19.0,73757.0,CHIEF_INVESTIGATOR,1965.0,Australia,,,25.0,Yes ,>10 to 15,3.0,5.0,6.0,6.0,18.0,8.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,27/06/06,340207.0,70.0,340210.0,20.0,340402.0,10.0,0.0,0.0,0.0,0.0,750101.0,60.0,720299.0,20.0,720201.0,20.0,0.0,0.0,0.0,0.0,14842.0,CHIEF_INVESTIGATOR,1960.0,Australia,,1678.0,13.0,,>5 to 10,1.0,0.0,0.0,7.0,26.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,24/11/06,270209.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,40.0,730203.0,30.0,780105.0,30.0,0.0,0.0,0.0,0.0,72532.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,3268.0,31.0,Yes ,>10 to 15,0.0,1.0,4.0,23.0,3.0,2.0,156692.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3268.0,31.0,,Less than 0,0.0,1.0,0.0,0.0,0.0,0.0,64867.0,PRINCIPAL_SUPERVISOR,1945.0,Australia,,3268.0,31.0,Yes ,>10 to 15,5.0,2.0,4.0,26.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2B,10A,,19/11/05,379999.0,60.0,440104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,750403.0,60.0,750404.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,CHIEF_INVESTIGATOR,1960.0,,,,,,,0.0,0.0,0.0,4.0,4.0,0.0,14417.0,CHIEF_INVESTIGATOR,1960.0,Middle East and Africa,,2523.0,25.0,Yes ,>5 to 10,1.0,0.0,0.0,1.0,0.0,1.0,63562.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2523.0,25.0,,Less than 0,1.0,1.0,0.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,B ,19/11/05,330108.0,40.0,330302.0,40.0,330103.0,20.0,0.0,0.0,0.0,0.0,740102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64352.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2298.0,46.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4D,10A,,7/10/08,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,40.0,730112.0,30.0,730214.0,30.0,0.0,0.0,0.0,0.0,28732.0,CHIEF_INVESTIGATOR,1965.0,,,3943.0,31.0,,>5 to 10,0.0,0.0,4.0,1.0,1.0,0.0,7342.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2553.0,25.0,Yes ,>10 to 15,0.0,6.0,0.0,0.0,0.0,0.0,98757.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2628.0,25.0,Yes ,>=0 to 5,2.0,0.0,16.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,G ,31/10/06,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20202.0,PRINCIPAL_SUPERVISOR,1965.0,South Africa,,2668.0,25.0,Yes ,>=0 to 5,0.0,2.0,0.0,0.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6B,30B,A ,8/08/08,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123547.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2533.0,25.0,Yes ,>=0 to 5,1.0,2.0,0.0,2.0,0.0,0.0,65387.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2558.0,25.0,Yes ,>10 to 15,1.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
